## (from tabmap V6.0 (2016-08-18)) 2016-09-15T00:35:11
#---------------------------------------------------------------------------
#-- J/AJ/118/1043 Herbig Ae/Be stars catalog (Herbst+, 1999)
#--------------------------------------------------------------------------
#---Table: J/AJ/118/1043/./ctts/gitau.dat CTTS stars individual light curves  (81 records)
#-------------------------------------------------------------------------------
#     Label Format Unit  Explanations
#-------------------------------------------------------------------------------
#        JD F9.3   d     Julian date (JD-2440000) (1)
#      Vmag F5.2   mag   V magnitude
#       U-B F5.2   mag   ?=99.99 U-B colour index
#       B-V F5.2   mag   ?=99.99 B-V colour index
#       V-R F5.2   mag   ?=99.99 V-R colour index
#       R-I F5.2   mag   ?=99.99 R-I colour index
#       Ref A2     ---   Reference in refs.dat file
#      Note A1     ---   [*] Note on V-R colour index (2)
#     Target: GI Tau (classical T Tauri star)
#
#     RA:04 33 34.057
#     DEC:+24 21 17.04
#-------------------------------------------------------------------------------
#Note (1): JD may be negative (for dates before 2440000)
#Note (2): *: the V-R magnitudes given were made in the Johnson system
#-------------------------------------------------------------------------------
--------------------------------------------
         |     |     |     |     |     |  |N
         |     |     |     |     |     |  |o
         |     |     |     |     |     | R|t
       JD| Vmag|  U-B|  B-V|  V-R|  R-I|ef|e
---------|-----|-----|-----|-----|-----|--|-
 7382.467|13.37|99.99| 1.54| 1.64|99.99|86|*
 7383.460|13.19|99.99| 1.50| 1.52|99.99|86|*
 7384.459|13.01|99.99| 1.47| 1.52|99.99|86|*
 7385.449|13.63|99.99| 1.66| 1.69|99.99|86|*
 7386.449|13.01|99.99| 1.44| 1.48|99.99|86|*
 7387.452|13.08|99.99| 1.42| 1.51|99.99|86|*
 7388.435|13.26|99.99| 1.50| 1.53|99.99|86|*
 7389.445|14.29|99.99| 1.62| 1.73|99.99|86|*
 7392.440|13.35|99.99| 1.39| 1.59|99.99|86|*
 7393.426|13.54|99.99| 1.56| 1.64|99.99|86|*
 7394.424|13.61|99.99| 1.61| 1.69|99.99|86|*
 7395.424|13.60|99.99| 1.65| 1.67|99.99|86|*
 7396.426|14.52|99.99| 1.79| 1.74|99.99|86|*
 7397.431|13.82|99.99| 1.65| 1.70|99.99|86|*
 7399.442|13.38|99.99| 1.65| 1.59|99.99|86|*
 7401.437|13.19|99.99| 1.82| 1.59|99.99|86|*
 7402.429|13.36|99.99| 1.83| 1.64|99.99|86|*
 7403.422|13.27|99.99| 1.83| 1.58|99.99|86|*
 7404.439|13.74|99.99| 1.79|99.99|99.99|86|*
 7408.438|12.85|99.99| 1.43| 1.47|99.99|86|*
 7409.431|13.01|99.99| 1.44| 1.51|99.99|86|*
 7410.417|14.01|99.99| 1.72| 1.69|99.99|86|*
 7411.403|13.66|99.99| 1.55| 1.64|99.99|86|*
 7413.443|13.16|99.99| 1.27|99.99|99.99|86|*
 7414.401|12.67|99.99| 1.20| 1.37|99.99|86|*
 7415.390|12.84|99.99| 1.31| 1.42|99.99|86|*
 7416.384|13.14|99.99| 1.44| 1.52|99.99|86|*
 7417.394|13.18|99.99| 1.47| 1.52|99.99|86|*
 7418.370|13.52|99.99| 1.54| 1.57|99.99|86|*
 7419.390|13.13|99.99| 1.13| 1.42|99.99|86|*
 7420.358|12.75|99.99| 1.03| 1.25|99.99|86|*
 7421.373|12.56|99.99| 1.16| 1.32|99.99|86|*
 7422.363|12.87|99.99| 1.35| 1.43|99.99|86|*
 7423.368|13.12|99.99| 1.45| 1.49|99.99|86|*
 7425.373|13.14|99.99| 1.45| 1.53|99.99|86|*
 7427.372|12.86|99.99| 1.43| 1.45|99.99|86|*
 7428.354|12.77| 0.48| 1.43| 1.48|99.99|86|*
 7429.357|12.86|99.99| 1.57| 1.51|99.99|86|*
 7430.381|13.42|99.99| 1.73|99.99|99.99|86|*
 7431.374|13.35|99.99| 1.66| 1.57|99.99|86|*
 7432.373|13.45|99.99| 1.60| 1.62|99.99|86|*
 7433.375|13.49|99.99| 1.41|99.99|99.99|86|*
 7436.352|13.19|99.99| 1.60| 1.56|99.99|86|*
 7439.357|13.73|99.99| 1.61| 1.74|99.99|86|*
 7443.383|13.69| 0.70| 1.67| 1.70|99.99|86|*
 7444.410|13.90| 1.08| 1.66| 1.79|99.99|86|*
 7446.327|13.99|99.99| 1.77| 1.80|99.99|86|*
 7447.324|14.12| 1.43| 1.75| 1.77|99.99|86|*
 7448.348|14.60| 1.40| 1.49| 1.86|99.99|86|*
 7449.375|14.43| 0.70| 1.77| 1.87|99.99|86|*
 7452.326|13.83|99.99| 1.65| 1.72|99.99|86|*
 7454.348|13.86| 1.39| 1.69| 1.74|99.99|86|*
 7455.347|14.15| 0.83| 1.59| 1.70|99.99|86|*
 7458.337|14.16|99.99|99.99|99.99|99.99|86|*
 7465.351|13.40| 0.76| 1.50| 1.62|99.99|86|*
 7467.333|12.98|99.99| 1.43| 1.49|99.99|86|*
 7468.342|12.97| 0.39| 1.44| 1.47|99.99|86|*
 7469.340|12.92| 0.11| 1.28| 1.42|99.99|86|*
 7473.332|13.02|99.99| 1.38|99.99|99.99|86|*
 7482.302|13.24|99.99| 1.40|99.99|99.99|86|*
 7483.284|13.01|99.99| 1.33|99.99|99.99|86|*
 7498.276|12.53| 0.62| 1.51| 1.47|99.99|86|*
 7500.254|12.79| 0.50| 1.37| 1.45|99.99|86|*
 7507.187|12.71| 0.33| 1.37| 1.42|99.99|86|*
 7521.304|12.81| 0.45| 1.52| 1.46|99.99|86|*
 7537.264|13.19| 0.35| 1.49| 1.52|99.99|86|*
 7741.449|12.83|99.99| 1.47|99.99|99.99|86|*
 7742.440|12.91|99.99| 1.47|99.99|99.99|86|*
 7743.438|12.85|99.99| 1.42|99.99|99.99|86|*
 7744.438|12.93|99.99| 1.36|99.99|99.99|86|*
 7745.431|13.05|99.99| 1.32|99.99|99.99|86|*
 7746.428|12.89|99.99| 1.32| 1.44|99.99|86|*
 7747.446|12.64|99.99| 1.40|99.99|99.99|86|*
 7748.436|12.82|99.99| 1.40|99.99|99.99|86|*
 7749.442|12.90|99.99| 1.55| 1.49|99.99|86|*
 7750.436|12.87| 0.28| 1.44| 1.48|99.99|86|*
 7751.431|12.92|-0.07| 1.36| 1.44|99.99|86|*
 7752.424|13.21|99.99| 1.57|99.99|99.99|86|*
 7753.437|13.08|99.99| 1.42| 1.45|99.99|86|*
 7755.422|12.86|99.99| 1.71|99.99|99.99|86|*
 7756.419|13.27|99.99| 1.77|99.99|99.99|86|*
 7757.418|13.26|99.99| 1.58|99.99|99.99|86|*
 7758.414|13.57|99.99| 1.87|99.99|99.99|86|*
 7759.405|13.15|99.99| 1.58|99.99|99.99|86|*
 7760.423|13.23|99.99| 1.45| 1.57|99.99|86|*
 7761.421|12.94|99.99| 1.46| 1.46|99.99|86|*
 7763.427|13.04|99.99| 1.54| 1.55|99.99|86|*
 7765.452|13.19|99.99| 1.42| 1.52|99.99|86|*
 7766.415|13.01|99.99| 1.39| 1.48|99.99|86|*
 7770.392|12.90| 0.41| 1.40| 1.46|99.99|86|*
 7771.384|12.90|99.99| 1.39| 1.45|99.99|86|*
 7772.405|13.14| 0.13| 1.30| 1.51|99.99|86|*
 7773.402|13.01|99.99| 1.30| 1.50|99.99|86|*
 7774.387|13.26|99.99| 1.54| 1.58|99.99|86|*
 7775.398|13.14|99.99| 1.47| 1.52|99.99|86|*
 7776.385|12.85|99.99| 1.43| 1.46|99.99|86|*
 7777.369|13.09|99.99| 1.45| 1.58|99.99|86|*
 7778.374|13.09|99.99| 1.45| 1.51|99.99|86|*
 7778.382|13.98|99.99| 1.75|99.99|99.99|86|*
 7779.380|13.18|99.99| 1.38| 1.55|99.99|86|*
 7780.365|13.34|99.99| 1.27| 1.56|99.99|86|*
 7781.390|13.27|99.99| 1.32| 1.50|99.99|86|*
 7783.396|13.22|99.99| 1.54|99.99|99.99|86|*
 7784.405|13.28|99.99| 1.69|99.99|99.99|86|*
 7785.386|13.29|99.99| 1.72|99.99|99.99|86|*
 7787.365|13.30|99.99| 1.45|99.99|99.99|86|*
 7788.418|12.89|99.99| 1.42|99.99|99.99|86|*
 7791.396|12.94|99.99| 1.48| 1.52|99.99|86|*
 7794.339|13.01|99.99| 1.41| 1.54|99.99|86|*
 7796.411|12.76|99.99| 1.37| 1.47|99.99|86|*
 7797.429|12.66|99.99| 1.25| 1.39|99.99|86|*
 7799.423|12.95| 0.27| 1.47| 1.47|99.99|86|*
 7800.389|13.02|99.99| 1.44| 1.46|99.99|86|*
 7802.361|12.90|99.99| 1.46| 1.48|99.99|86|*
 7803.389|12.76|99.99| 1.42| 1.45|99.99|86|*
 7804.395|12.78| 0.45| 1.39| 1.48|99.99|86|*
 7806.399|13.02|99.99| 1.41| 1.46|99.99|86|*
 7807.398|13.05|99.99| 1.45| 1.50|99.99|86|*
 7808.402|12.96| 0.11| 1.41| 1.48|99.99|86|*
 7812.411|12.63|99.99| 1.23|99.99|99.99|86|*
 7814.369|13.28|99.99| 1.37| 1.55|99.99|86|*
 7815.375|13.12|99.99| 1.55|99.99|99.99|86|*
 7826.354|12.67|99.99| 1.14| 1.36|99.99|86|*
 7832.425|12.39|99.99| 0.96| 1.26|99.99|86|*
 7833.390|12.33|-0.22| 0.94| 1.20|99.99|86|*
 7834.421|13.04|99.99| 1.04| 1.36|99.99|86|*
 7835.392|13.14|-0.23| 1.01| 1.43|99.99|86|*
 7836.488|12.82|99.99| 0.95| 1.26|99.99|86|*
 7850.255|12.95|-0.25| 1.28| 1.42|99.99|86|*
 7853.239|12.48|-0.20| 1.05| 1.29|99.99|86|*
 7881.268|12.63|99.99| 1.17| 1.38|99.99|86|*
 7887.223|12.30|99.99| 1.39| 1.59|99.99|86|*
 8123.484|13.91|99.99| 2.11|99.99|99.99|86|*
 8128.481|14.63|99.99| 2.23|99.99|99.99|86|*
 8129.470|14.56|99.99| 2.07| 1.91|99.99|86|*
 8130.470|14.17|99.99| 1.83|99.99|99.99|86|*
 8135.470|14.54|99.99| 1.55| 1.80|99.99|86|*
 8136.469|14.46|99.99| 1.55| 1.84|99.99|86|*
 8139.466|14.02|99.99| 1.41| 1.82|99.99|86|*
 8140.464|14.20|99.99| 1.59| 1.78|99.99|86|*
 8141.463|14.31|99.99| 1.53| 1.79|99.99|86|*
 8142.460|13.78|99.99| 1.44| 1.68|99.99|86|*
 8143.457|13.82|99.99| 1.16| 1.66|99.99|86|*
 8144.453|13.29|99.99| 1.40| 1.51|99.99|86|*
 8146.453|13.39|99.99| 1.40| 1.54|99.99|86|*
 8147.463|13.66|99.99| 1.43| 1.66|99.99|86|*
 8148.461|13.56|99.99| 1.37| 1.53|99.99|86|*
 8149.459|14.20|99.99| 1.33| 1.69|99.99|86|*
 8150.459|13.07|-0.12| 1.17| 1.43|99.99|86|*
 8151.475|13.13|99.99| 1.32|99.99|99.99|86|*
 8152.451|13.12|-0.10| 1.41| 1.56|99.99|86|*
 8153.456|13.13|99.99| 1.41| 1.57|99.99|86|*
 8154.452|13.41|99.99| 1.54| 1.55|99.99|86|*
 8155.467|13.19|99.99| 1.34| 1.51|99.99|86|*
 8156.448|13.82|99.99| 1.44| 1.67|99.99|86|*
 8157.455|13.10|99.99| 1.30| 1.41|99.99|86|*
 8158.456|13.65|99.99| 1.39|99.99|99.99|86|*
 8159.452|12.98|99.99| 1.44| 1.55|99.99|86|*
 8160.445|12.99|99.99| 1.50| 1.50|99.99|86|*
 8161.445|13.25|99.99| 1.50| 1.56|99.99|86|*
 8162.457|13.44|99.99| 1.44|99.99|99.99|86|*
 8163.441|13.60|99.99| 1.63| 1.66|99.99|86|*
 8167.401|13.24|99.99| 1.51| 1.65|99.99|86|*
 8174.371|13.24|99.99| 1.35| 1.50|99.99|86|*
 8175.375|13.31|99.99| 1.40| 1.54|99.99|86|*
 8177.360|13.36|99.99| 1.33|99.99|99.99|86|*
 8178.385|13.34|99.99| 1.17| 1.45|99.99|86|*
 8181.361|13.15|99.99| 1.32| 1.56|99.99|86|*
 8182.331|13.80|99.99| 1.46| 1.66|99.99|86|*
 8185.337|13.55|99.99| 1.25|99.99|99.99|86|*
 8189.338|13.08|99.99| 1.42|99.99|99.99|86|*
 8202.330|13.02|99.99| 1.45|99.99|99.99|86|*
 8203.323|13.34|99.99| 1.58|99.99|99.99|86|*
 8204.329|13.35|99.99| 1.42| 1.57|99.99|86|*
 8213.352|13.84| 0.60| 1.71| 1.80|99.99|86|*
 8215.338|13.26|99.99| 1.52| 1.58|99.99|86|*
 8216.258|13.17|99.99| 1.50| 1.58|99.99|86|*
 8220.226|14.56|99.99| 1.62|99.99|99.99|86|*
 8221.249|14.44|99.99| 1.55|99.99|99.99|86|*
 8223.324|13.77|99.99| 1.53|99.99|99.99|86|*
 8224.243|13.75|99.99| 1.54| 1.72|99.99|86|*
 8230.226|13.44|99.99| 1.34| 1.62|99.99|86|*
 8240.330|13.97|99.99| 1.56| 1.77|99.99|86|*
 8241.320|14.05|99.99| 1.65| 1.76|99.99|86|*
 8259.321|13.31|99.99| 1.41|99.99|99.99|86|*
 8259.321|13.31|99.99| 1.41|99.99|99.99|86|*
 8265.247|13.52|99.99| 1.38| 1.62|99.99|86|*
 8269.299|14.91|99.99| 1.33| 2.04|99.99|86|*
 8270.268|14.12|99.99| 1.62| 1.75|99.99|86|*
 8489.459|13.89|99.99| 1.32|99.99|99.99|86|*
 8490.472|13.39|99.99| 1.30| 1.52|99.99|86|*
 8506.464|14.28|99.99| 1.56|99.99|99.99|86|*
 8507.454|14.02|99.99| 1.57| 1.80|99.99|86|*
 8508.445|14.13|99.99| 1.62| 1.86|99.99|86|*
 8509.449|14.20|99.99| 1.80|99.99|99.99|86|*
 8510.446|14.64|99.99| 1.61| 2.00|99.99|86|*
 8511.448|14.23|99.99| 1.57|99.99|99.99|86|*
 8512.445|13.72|99.99| 1.34| 1.64|99.99|86|*
 8513.447|13.87|99.99| 1.45|99.99|99.99|86|*
 8514.449|13.87|99.99| 1.57|99.99|99.99|86|*
 8515.449|14.32|99.99| 1.82|99.99|99.99|86|*
 8517.443|14.85|99.99| 1.60|99.99|99.99|86|*
 8518.454|13.56|99.99| 1.27|99.99|99.99|86|*
 8522.437|14.05|99.99| 1.60| 1.68|99.99|86|*
 8533.431|13.54|99.99| 1.13|99.99|99.99|86|*
 8537.391|13.75|99.99| 1.80| 1.73|99.99|86|*
 8541.478|13.25|99.99| 1.34|99.99|99.99|86|*
 8542.345|12.97|99.99| 1.41|99.99|99.99|86|*
 8543.348|13.13|99.99| 1.52|99.99|99.99|86|*
 8543.348|13.13|99.99| 1.52|99.99|99.99|86|*
 8544.408|13.32|99.99| 1.46|99.99|99.99|86|*
 8548.457|13.05|99.99| 1.23| 1.44|99.99|86|*
 8549.420|12.36|99.99| 1.30| 1.36|99.99|86|*
 8552.343|13.52|99.99| 1.73| 1.67|99.99|86|*
 8558.374|13.23|99.99| 1.50| 1.61|99.99|86|*
 8559.358|13.59|99.99| 1.44|99.99|99.99|86|*
 8560.346|13.55|99.99| 1.39|99.99|99.99|86|*
 8561.360|13.27|99.99| 1.33|99.99|99.99|86|*
 8562.394|13.07|99.99| 1.45|99.99|99.99|86|*
 8572.324|13.41| 0.74| 1.53| 1.61|99.99|86|*
 8848.412|13.30|99.99| 0.98|99.99|99.99|86|*
 8851.476|13.47|99.99| 1.46|99.99|99.99|86|*
 8857.476|13.34|99.99| 1.12|99.99|99.99|86|*
 8858.467|13.33|99.99| 1.18|99.99|99.99|86|*
 8859.478|12.96|99.99| 1.22|99.99|99.99|86|*
 8862.459|13.23|99.99| 1.30|99.99|99.99|86|*
 8871.486|14.35|99.99| 1.81|99.99|99.99|86|*
 8872.452|13.90|99.99| 1.27|99.99|99.99|86|*
 8873.448|13.03|99.99| 1.22| 1.46|99.99|86|*
 8874.454|13.14|99.99| 1.27|99.99|99.99|86|*
 8875.478|13.37|99.99| 1.40|99.99|99.99|86|*
 8876.473|13.31|99.99| 1.51| 1.60|99.99|86|*
 8877.492|13.60|99.99| 1.53|99.99|99.99|86|*
 8878.474|14.35|99.99| 1.47| 1.74|99.99|86|*
 8880.488|13.26|99.99| 1.42| 1.54|99.99|86|*
 8881.488|13.33|99.99| 1.42| 1.60|99.99|86|*
 8882.453|13.04|99.99| 1.19| 1.47|99.99|86|*
 8888.437|13.20|99.99| 1.29| 1.52|99.99|86|*
 8890.433|13.08|99.99| 1.55| 1.53|99.99|86|*
 8899.441|13.40|99.99| 1.62|99.99|99.99|86|*
 8900.423|13.46|99.99| 1.49|99.99|99.99|86|*
 8901.418|13.14|99.99| 1.37|99.99|99.99|86|*
 8905.401|13.34|99.99| 1.50|99.99|99.99|86|*
 8906.352|13.64|99.99| 1.34|99.99|99.99|86|*
 8915.373|15.25|99.99| 1.38|99.99|99.99|86|*
 8923.325|13.83|99.99| 1.63|99.99|99.99|86|*
 8924.314|13.39|99.99| 1.65|99.99|99.99|86|*
 8926.337|14.22|99.99| 1.69|99.99|99.99|86|*
 8927.353|14.79|99.99| 1.70|99.99|99.99|86|*
 8948.399|14.02|99.99| 1.69|99.99|99.99|86|*
 8951.364|13.52|99.99| 1.64|99.99|99.99|86|*
 8952.313|13.53|99.99| 1.69|99.99|99.99|86|*
 8954.349|13.78|99.99| 1.76|99.99|99.99|86|*
 9210.461|14.91|99.99| 0.70|99.99|99.99|86|*
 9211.467|13.93|99.99| 1.47| 1.71|99.99|86|*
